question_id,dataset,method,gold_temporal_rule,gold_answer_type,gold_answer_slot,num_non_temporal_candidates,num_temporal_candidates,constraint_sensitive,trivial,sensitivity_reason,answer_em,answer_f1,answerable,unsupported,wrong_slot
3007022,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,0,1,0
3007023,MULTITQ,full,before_last,entity,source,4,4,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3007033,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.6666666666666666,1,0,0
3007075,MULTITQ,full,last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events,1,1.0,1,0,0
3007094,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3007180,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3007188,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,0,0.0,0,1,0
3007190,MULTITQ,full,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3007254,MULTITQ,full,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3007291,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3007511,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3007542,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3007573,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3007610,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3007671,MULTITQ,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3007722,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3007773,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3007877,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3007893,MULTITQ,full,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3007897,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3007899,MULTITQ,full,before_last,entity,target,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3007967,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3008131,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3008142,MULTITQ,full,after_first,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.8,1,0,0
3008172,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3008271,MULTITQ,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3008378,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3008406,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3008423,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3008490,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3008758,MULTITQ,full,before_time,entity,target,1,1,False,True,single_candidate_or_event,0,0.0,0,1,0
3008782,MULTITQ,full,first,entity,source,3,3,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3008911,MULTITQ,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3008919,MULTITQ,full,before_last,entity,target,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3008997,MULTITQ,full,after_first,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3009021,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3009027,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3009043,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3009115,MULTITQ,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3009290,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3009313,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3009319,MULTITQ,full,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3009349,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3009519,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3009538,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3009555,MULTITQ,full,last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events,0,0.0,1,0,0
3009649,MULTITQ,full,first,time,time,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3009668,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3009679,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3009718,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3009738,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3009794,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3009885,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3009901,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3009988,MULTITQ,full,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,0,0.0,1,0,0
3009994,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3010108,MULTITQ,full,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3010112,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3010181,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3010186,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3010231,MULTITQ,full,after_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3010301,MULTITQ,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3010306,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3010361,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3010425,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3010581,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3010623,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3010645,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3010752,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3010831,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3010894,MULTITQ,full,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3011229,MULTITQ,full,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3011479,MULTITQ,full,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3011554,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3011578,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3011638,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3011646,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,0,0.6666666666666666,1,0,0
3011661,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3011669,MULTITQ,full,last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events,0,0.6666666666666666,1,0,0
3011673,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3011790,MULTITQ,full,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3011868,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3011914,MULTITQ,full,after_time,entity,target,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3012062,MULTITQ,full,after,entity,target,4,4,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3012092,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3012171,MULTITQ,full,after_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.5,1,0,0
3012282,MULTITQ,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3012340,MULTITQ,full,before_time,entity,source,1,1,False,True,single_candidate_or_event,0,0.5,1,0,0
3012342,MULTITQ,full,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3012349,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3012566,MULTITQ,full,before_last,entity,target,4,4,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.5,1,0,0
3012588,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.8,1,0,0
3012613,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,0,0.0,0,1,0
3012643,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3012701,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.5,1,0,0
3012707,MULTITQ,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3012764,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3012776,MULTITQ,full,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3012779,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3012811,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3012864,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3012928,MULTITQ,full,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,0,1,0
3012936,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3012942,MULTITQ,full,first,entity,source,4,4,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3012948,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3012962,MULTITQ,full,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3012981,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3013128,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3013362,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3013585,MULTITQ,full,before_last,entity,target,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3013607,MULTITQ,full,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3013796,MULTITQ,full,before_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3013859,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3013930,MULTITQ,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3013977,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3014011,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3014034,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3014074,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3014097,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3014151,MULTITQ,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3014237,MULTITQ,full,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3014294,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3014334,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3014400,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3014475,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3014620,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3014766,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3014778,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3014839,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3014892,MULTITQ,full,first,time,time,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3015017,MULTITQ,full,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3015106,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3015143,MULTITQ,full,after,entity,source,4,4,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.5,1,0,0
3015211,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3015250,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3015321,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3015353,MULTITQ,full,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3015387,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3015401,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3015438,MULTITQ,full,last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events,1,1.0,1,0,0
3015588,MULTITQ,full,before_time,entity,source,4,4,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.5,1,0,0
3015635,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3015689,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3015723,MULTITQ,full,before_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3015783,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3015785,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3015836,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3015864,MULTITQ,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3015887,MULTITQ,full,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3015893,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3015912,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3016041,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3016065,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3016173,MULTITQ,full,before_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3016175,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,0,0.0,0,1,0
3016186,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3016210,MULTITQ,full,first,entity,source,3,3,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3016292,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3016317,MULTITQ,full,first,entity,source,3,3,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3016351,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3016399,MULTITQ,full,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,0,1,0
3016448,MULTITQ,full,after,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3016459,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3016576,MULTITQ,full,before_time,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3016584,MULTITQ,full,before_last,entity,target,5,5,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.4,1,0,0
3016657,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3016744,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3016756,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3016759,MULTITQ,full,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3016794,MULTITQ,full,after_time,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.5714285714285715,1,0,0
3016824,MULTITQ,full,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3016855,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3016866,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3016882,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3016903,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3016973,MULTITQ,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3017009,MULTITQ,full,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3017038,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3017137,MULTITQ,full,first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,0,0.0,0,1,0
3017153,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3017163,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3017245,MULTITQ,full,last,entity,source,1,1,True,False,multiple_timestamps;ordering_operator_with_multiple_events,1,1.0,1,0,0
3017256,MULTITQ,full,before_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3017350,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3017393,MULTITQ,full,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3017423,MULTITQ,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3017425,MULTITQ,full,before_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;comparison_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3017493,MULTITQ,full,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3017558,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3017596,MULTITQ,full,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,0,1,0
3017606,MULTITQ,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3017678,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3017866,MULTITQ,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3017868,MULTITQ,full,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
